date,iso_code,maxtempC,mintempC,tempC,FeelsLikeC,HeatIndexC,humidity,pressure,uvIndex,totalSnow_cm,sunHour,windspeedKmph,precipMM
2021-01-15,GTM,26,14,26,18,19,85,1013,4,0.0,7.2,4,6.3
2021-01-16,GTM,21,14,21,16,17,87,1015,4,0.0,7.2,10,1.4
2021-01-17,GTM,24,12,24,17,18,83,1015,4,0.0,7.2,7,1.1
2021-01-18,GTM,23,14,23,17,18,83,1015,4,0.0,8.7,10,0.1
2021-01-19,GTM,23,14,23,18,18,81,1015,4,0.0,8.7,9,0.3
2021-01-20,GTM,23,14,23,17,18,80,1016,5,0.0,8.7,12,0.1
2021-01-21,GTM,23,13,23,17,19,82,1016,4,0.0,7.2,11,0.7
2021-01-22,GTM,27,13,27,21,21,77,1014,6,0.0,8.7,4,0.0
2021-01-23,GTM,26,14,26,20,21,76,1014,5,0.0,7.2,4,0.1
2021-01-24,GTM,27,13,27,20,21,75,1013,5,0.0,8.7,5,0.0
2021-01-25,GTM,26,14,26,19,20,77,1012,5,0.0,8.7,4,0.1
2021-01-26,GTM,28,14,28,21,21,74,1012,6,0.0,8.7,3,0.0
2021-01-27,GTM,28,14,28,22,22,67,1013,6,0.0,8.7,5,0.0
2021-01-28,GTM,23,14,23,17,18,77,1016,4,0.0,8.7,12,0.6
2021-01-29,GTM,23,12,23,17,19,60,1016,4,0.0,10.2,14,0.0
2021-01-30,GTM,26,11,26,18,19,74,1014,6,0.0,11.6,8,0.0
2021-01-31,GTM,29,14,29,22,22,72,1013,5,0.0,11.6,6,0.0
2021-02-01,GTM,21,14,21,16,17,78,1015,4,0.0,7.3,13,0.4
2021-02-02,GTM,22,11,22,15,17,73,1016,5,0.0,11.6,14,0.0
2020-01-01,GIN,31,24,31,29,29,66,1011,7,0.0,11.4,10,0.0
2020-01-02,GIN,30,24,30,28,28,61,1012,7,0.0,11.4,13,0.0
2020-01-03,GIN,29,23,29,27,27,51,1013,7,0.0,11.4,11,0.0
2020-01-04,GIN,32,24,32,27,27,45,1012,7,0.0,11.4,11,0.0
2020-01-05,GIN,29,24,29,27,27,54,1012,7,0.0,11.4,15,0.0
2020-01-06,GIN,28,23,28,27,27,69,1011,7,0.0,11.4,12,0.0
2020-01-07,GIN,29,23,29,28,28,62,1011,7,0.0,11.4,11,0.0
2020-01-08,GIN,28,23,28,27,27,63,1012,7,0.0,11.4,10,0.0
2020-01-09,GIN,29,24,29,28,28,57,1012,7,0.0,11.4,11,0.0
2020-01-10,GIN,29,24,29,28,28,55,1011,7,0.0,11.4,14,0.0
2020-01-11,GIN,29,25,29,29,29,71,1012,7,0.0,11.4,15,0.0
2020-01-12,GIN,29,24,29,29,29,76,1012,7,0.0,11.4,11,0.0
2020-01-13,GIN,29,21,29,27,27,67,1010,7,0.0,11.4,13,0.0
2020-01-14,GIN,29,25,29,28,28,61,1010,7,0.0,11.4,12,0.0
2020-01-15,GIN,30,24,30,28,28,67,1011,7,0.0,11.4,11,0.0
2020-01-16,GIN,29,24,29,28,28,63,1011,7,0.0,11.4,13,0.0
2020-01-17,GIN,30,25,30,30,30,71,1012,7,0.0,11.4,10,0.0
2020-01-18,GIN,30,24,30,29,29,76,1012,7,0.0,11.4,12,0.0
2020-01-19,GIN,28,23,28,28,28,76,1012,7,0.0,11.4,12,0.0
2020-01-20,GIN,28,23,28,28,28,72,1010,7,0.0,11.4,10,0.0
2020-01-21,GIN,28,24,28,28,28,75,1011,7,0.0,11.4,10,0.0
2020-01-22,GIN,29,24,29,27,27,63,1012,7,0.0,11.4,13,0.0
2020-01-23,GIN,29,24,29,27,27,62,1011,7,0.0,11.4,11,0.0
2020-01-24,GIN,29,26,29,29,29,62,1010,7,0.0,11.4,10,0.0
2020-01-25,GIN,28,26,28,30,30,76,1012,7,0.0,11.4,10,0.0
2020-01-26,GIN,28,23,28,28,28,75,1013,6,0.0,10.1,12,0.0
2020-01-27,GIN,28,24,28,28,28,74,1011,7,0.0,11.4,12,0.0
2020-01-28,GIN,30,24,30,29,29,79,1012,7,0.0,11.4,10,0.0
2020-01-29,GIN,28,24,28,28,28,77,1012,7,0.0,11.4,13,0.0
2020-01-30,GIN,29,23,29,28,28,69,1012,7,0.0,11.4,14,0.0
2020-01-31,GIN,29,23,29,28,28,68,1012,7,0.0,11.6,12,0.0
2020-02-01,GIN,27,23,27,28,28,74,1012,7,0.0,11.6,10,0.0
2020-02-02,GIN,28,24,28,28,28,79,1013,6,0.0,11.6,13,0.0
2020-02-03,GIN,29,23,29,28,28,73,1013,7,0.0,11.6,14,0.0
2020-02-04,GIN,28,23,28,28,28,69,1012,7,0.0,11.6,14,0.0
2020-02-05,GIN,28,23,28,27,27,69,1012,7,0.0,11.6,13,0.0
2020-02-06,GIN,30,23,30,29,29,71,1011,7,0.0,11.6,11,0.0
2020-02-07,GIN,30,23,30,29,29,72,1012,7,0.0,11.6,12,0.0
2020-02-08,GIN,28,24,28,28,28,69,1012,7,0.0,11.6,13,0.0
2020-02-09,GIN,29,23,29,28,28,68,1012,7,0.0,11.6,12,0.0
2020-02-10,GIN,29,23,29,28,28,72,1013,7,0.0,11.6,12,0.0
2020-02-11,GIN,29,24,29,29,29,70,1013,7,0.0,11.6,10,0.0
2020-02-12,GIN,30,24,30,29,29,68,1011,7,0.0,11.6,13,0.0
2020-02-13,GIN,30,24,30,29,29,71,1011,7,0.0,11.6,11,0.0
2020-02-14,GIN,30,24,30,29,29,69,1010,7,0.0,11.6,12,0.0
2020-02-15,GIN,29,24,29,29,29,74,1010,7,0.0,11.6,12,0.0
2020-02-16,GIN,28,23,28,28,28,77,1011,7,0.0,11.6,12,0.0
2020-02-17,GIN,28,24,28,28,28,76,1011,7,0.0,11.6,13,0.0
2020-02-18,GIN,29,25,29,30,30,73,1011,7,0.0,11.6,10,0.0
2020-02-19,GIN,28,24,28,29,29,76,1010,7,0.0,11.6,11,0.0
2020-02-20,GIN,29,24,29,29,29,77,1009,7,0.0,11.6,14,0.0
2020-02-21,GIN,28,24,28,29,29,73,1010,7,0.0,11.6,11,0.0
2020-02-22,GIN,29,25,29,29,29,71,1010,7,0.0,11.6,10,0.0
2020-02-23,GIN,29,26,29,29,29,69,1012,7,0.0,11.6,10,0.0
2020-02-24,GIN,29,25,29,29,29,74,1011,6,0.0,11.6,13,0.0
2020-02-25,GIN,30,26,30,31,31,75,1009,7,0.0,11.6,12,0.0
2020-02-26,GIN,31,25,31,31,31,77,1009,6,0.0,11.6,12,0.0
2020-02-27,GIN,29,25,29,31,31,80,1010,7,0.0,11.6,13,0.0
2020-02-28,GIN,29,25,29,30,30,78,1010,7,0.0,11.6,14,0.0
2020-02-29,GIN,29,24,29,29,29,75,1011,7,0.0,11.6,14,0.0
2020-03-01,GIN,29,25,29,30,30,72,1010,7,0.0,11.6,11,0.0
2020-03-02,GIN,30,25,30,30,30,73,1011,7,0.0,11.6,11,0.0
2020-03-03,GIN,30,25,30,31,31,75,1012,7,0.0,11.6,11,0.0
2020-03-04,GIN,29,25,29,30,30,74,1012,7,0.0,11.6,13,0.0
2020-03-05,GIN,29,24,29,31,31,74,1011,7,0.0,11.6,13,0.0
2020-03-06,GIN,30,25,30,31,31,76,1011,7,0.0,10.2,10,0.0
2020-03-07,GIN,29,25,29,29,29,74,1010,7,0.0,11.6,12,0.0
2020-03-08,GIN,30,25,30,30,30,72,1010,7,0.0,11.6,12,0.0
2020-03-09,GIN,29,25,29,30,30,75,1011,7,0.0,11.6,13,0.0
2020-03-10,GIN,29,25,29,31,31,78,1010,7,0.0,11.6,12,0.0
2020-03-11,GIN,29,27,29,31,31,75,1009,6,0.0,8.8,14,0.2
2020-03-12,GIN,30,26,30,31,31,76,1009,7,0.0,11.6,13,0.0
2020-03-13,GIN,30,25,30,30,30,76,1009,7,0.0,11.6,13,0.0
2020-03-14,GIN,29,25,29,31,31,72,1010,7,0.0,11.6,12,0.0
2020-03-15,GIN,30,23,30,29,29,70,1011,7,0.0,11.6,11,0.0
2020-03-16,GIN,30,26,30,30,30,68,1009,7,0.0,11.6,12,0.0
2020-03-17,GIN,29,26,29,30,30,71,1009,7,0.0,11.6,12,0.0
2020-03-18,GIN,29,25,29,29,29,71,1011,7,0.0,11.6,14,0.0
2020-03-19,GIN,29,23,29,28,28,71,1011,7,0.0,11.6,16,0.0
2020-03-20,GIN,29,23,29,28,28,71,1010,7,0.0,11.6,15,0.0
2020-03-21,GIN,29,24,29,29,29,74,1010,7,0.0,11.6,13,0.0
2020-03-22,GIN,29,25,29,29,29,72,1010,7,0.0,11.6,11,0.0
2020-03-23,GIN,28,25,28,29,29,72,1011,7,0.0,11.6,12,0.0
2020-03-24,GIN,28,25,28,29,29,71,1011,6,0.0,11.6,10,0.0
2020-03-25,GIN,29,24,29,28,28,72,1011,7,0.0,11.6,11,0.1
2020-03-26,GIN,29,25,29,29,29,73,1010,7,0.0,11.6,14,0.0
2020-03-27,GIN,29,25,29,29,29,72,1010,7,0.0,11.6,13,0.0
2020-03-28,GIN,29,25,29,29,29,68,1011,7,0.0,11.6,13,0.0
2020-03-29,GIN,29,26,29,29,29,68,1011,6,0.0,10.3,11,3.5
2020-03-30,GIN,29,27,29,31,31,68,1009,7,0.0,11.6,11,0.2
2020-03-31,GIN,31,26,31,31,31,67,1009,6,0.0,11.6,13,1.1
2020-04-01,GIN,29,27,29,31,31,71,1010,7,0.0,11.6,12,0.0
2020-04-02,GIN,30,26,30,32,32,74,1011,7,0.0,11.6,11,0.0
2020-04-03,GIN,29,26,29,31,31,76,1009,6,0.0,11.6,15,0.0
2020-04-04,GIN,30,26,30,31,31,76,1010,6,0.0,11.6,13,0.0
2020-04-05,GIN,30,26,30,32,32,76,1011,6,0.0,11.6,12,0.0
2020-04-06,GIN,29,26,29,31,31,74,1011,7,0.0,11.6,14,0.0
2020-04-07,GIN,29,26,29,31,31,74,1010,7,0.0,11.6,12,0.0
2020-04-08,GIN,29,27,29,31,31,77,1010,6,0.0,10.3,14,0.1
2020-04-09,GIN,30,26,30,31,31,76,1010,6,0.0,10.3,13,0.0
2020-04-10,GIN,30,26,30,31,31,75,1010,7,0.0,11.6,13,0.0
2020-04-11,GIN,29,27,29,31,31,76,1011,7,0.0,11.6,12,0.0
2020-04-12,GIN,29,27,29,31,31,79,1011,6,0.0,10.3,15,0.0
2020-04-13,GIN,29,26,29,31,31,77,1011,6,0.0,8.9,15,1.4
2020-04-14,GIN,29,27,29,31,31,73,1010,6,0.0,7.6,14,1.5
2020-04-15,GIN,30,26,30,30,30,67,1011,6,0.0,10.3,10,4.9
2020-04-16,GIN,28,25,28,29,29,74,1011,6,0.0,6.3,12,28.5
2020-04-17,GIN,30,26,30,30,30,72,1010,6,0.0,10.3,19,2.2
2020-04-18,GIN,29,26,29,29,29,68,1010,6,0.0,11.6,14,3.8
2020-04-19,GIN,28,26,28,29,29,67,1012,7,0.0,11.6,12,0.0
2020-04-20,GIN,29,26,29,30,30,73,1013,6,0.0,10.3,11,0.0
2020-04-21,GIN,29,26,29,30,30,68,1011,7,0.0,11.6,13,0.0
2020-04-22,GIN,28,26,28,29,29,72,1010,6,0.0,9.0,11,10.8
2020-04-23,GIN,28,26,28,29,29,70,1010,6,0.0,6.3,8,9.5
2020-04-24,GIN,30,21,30,29,29,70,1012,6,0.0,11.6,10,4.4
2020-04-25,GIN,29,26,29,30,30,77,1011,6,0.0,9.0,14,1.5
2020-04-26,GIN,28,26,28,29,29,70,1011,6,0.0,10.3,12,5.4
2020-04-27,GIN,28,26,28,29,29,69,1012,7,0.0,11.6,13,0.0
2020-04-28,GIN,29,26,29,30,30,68,1012,7,0.0,11.6,12,0.0
2020-04-29,GIN,29,27,29,30,30,73,1013,6,0.0,10.3,12,1.4
2020-04-30,GIN,29,27,29,32,32,77,1013,7,0.0,10.3,10,0.0
2020-05-01,GIN,29,27,29,31,31,79,1013,6,0.0,11.6,12,0.6
2020-05-02,GIN,28,27,28,31,31,81,1013,6,0.0,9.0,14,0.9
2020-05-03,GIN,29,26,29,31,31,79,1012,6,0.0,10.3,13,0.0
2020-05-04,GIN,29,26,29,31,31,78,1011,6,0.0,10.3,12,0.0
2020-05-05,GIN,29,26,29,31,31,80,1011,6,0.0,10.3,14,0.0
2020-05-06,GIN,29,26,29,31,31,78,1012,6,0.0,7.7,12,1.0
2020-05-07,GIN,29,26,29,30,30,77,1011,6,0.0,10.3,14,0.6
2020-05-08,GIN,30,27,30,31,31,76,1011,6,0.0,11.6,14,0.4
2020-05-09,GIN,29,27,29,31,31,79,1012,6,0.0,10.3,14,0.3
2020-05-10,GIN,28,26,28,30,30,74,1013,6,0.0,11.6,14,0.0
2020-05-11,GIN,29,26,29,30,30,73,1013,7,0.0,11.6,11,0.0
2020-05-12,GIN,29,26,29,30,30,77,1013,6,0.0,10.3,15,1.3
2020-05-13,GIN,29,26,29,31,31,78,1012,6,0.0,7.7,13,2.0
2020-05-14,GIN,29,27,29,31,31,77,1012,6,0.0,11.6,11,0.6
2020-05-15,GIN,29,26,29,31,31,79,1012,7,0.0,11.6,16,1.2
2020-05-16,GIN,29,27,29,30,30,70,1011,7,0.0,11.6,12,2.3
2020-05-17,GIN,29,27,29,31,31,75,1012,6,0.0,10.3,12,0.1
2020-05-18,GIN,29,27,29,31,31,78,1014,6,0.0,9.0,15,0.7
