iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
ABW,2021-03-29,0.2469403206793111,0.2469403206793111,0.0,0.2469403206793111
ABW,2021-03-30,0.25918862192235076,0.24968133332055473,0.009507288601796034,0.012248301243039649
ABW,2021-03-31,0.2714369231653904,0.2524319299220824,0.019004993243308,0.012248301243039649
ABW,2021-04-01,0.28368522440843,0.255172942563326,0.028512281845104032,0.012248301243039649
ABW,2021-04-02,0.2959335256514697,0.2579235391648537,0.038009986486616,0.012248301243039649
ABW,2021-04-03,0.30818182689450935,0.2606645518060973,0.04751727508841203,0.012248301243039649
ABW,2021-04-04,0.320430128137549,0.2634055644473409,0.057024563690208065,0.012248301243039649
ABW,2021-04-05,0.33267842938058867,0.26615616104886863,0.06652226833172004,0.012248301243039649
ABW,2021-04-06,0.3449267306236283,0.26889717369011223,0.07602955693351607,0.012248301243039649
ABW,2021-04-07,0.35717503186666794,0.2716477702916399,0.08552726157502803,0.012248301243039649
ABW,2021-04-08,0.3694233331097076,0.27438878293288355,0.09503455017682406,0.012248301243039649
ABW,2021-04-09,0.38167163435274726,0.2771393795344112,0.10453225481833603,0.012248301243039649
ABW,2021-04-10,0.3938624318340825,0.2798228884139504,0.11403954342013206,0.012248301243039649
ABW,2021-04-11,0.40570820674519126,0.29150573600023,0.11420247074496123,0.011845774911108768
ABW,2021-04-12,0.41280992131568606,0.2984349392856116,0.11437498203007447,0.011452832539461956
ABW,2021-04-13,0.43691358143011855,0.32166645901419383,0.1152471224159247,0.013149193509742096
ABW,2021-04-14,0.4619468856921057,0.34557843992294496,0.11636844576916074,0.014970145963715126
ABW,2021-04-15,0.4844308565185306,0.36400839554920883,0.12042246096932174,0.01643649188717762
ABW,2021-04-16,0.5075186168428518,0.3829846369116646,0.12453397993118717,0.01798909345319673
ABW,2021-04-17,0.5326956805091,0.4003220210655447,0.13237365944355525,0.019829213827737897
ABW,2021-04-18,0.5333569737687007,0.4009641464045773,0.13239282736412342,0.018573715030524914
ABW,2021-04-19,0.557575641406542,0.4146596256505113,0.14291601575603072,0.020682186293020002
ABW,2021-04-20,0.578669937991777,0.4211671346833939,0.1575028033083831,0.020250908080236916
ABW,2021-04-21,0.5974832520294036,0.4257290997786105,0.17175415225079307,0.01935959977381854
ABW,2021-04-22,0.6161336387422011,0.4322078569306409,0.18392578181156016,0.01881331403762663
ABW,2021-04-23,0.6512301013024602,0.46061471521262015,0.19061538608984005,0.020528842928474903
ABW,2021-04-24,0.6639671845199874,0.47297802397906863,0.19098916054091872,0.018755810275922217
ABW,2021-04-25,0.7006162486462656,0.50949291266137,0.19112333598489567,0.023892812988182976
ABW,2021-04-26,0.7030793264392713,0.5102883813649476,0.19279094507432362,0.020787609856144758
ABW,2021-04-27,0.7217488810726368,0.5254118706932078,0.196337010379429,0.0186695546333656
ABW,2021-04-28,0.7156151464908329,0.5157416547665826,0.19987349172425029,0.016877354060244775
ABW,2021-04-29,0.7269050517054657,0.51844433156669,0.20846072013877576,0.01582311842899723
ABW,2021-04-30,0.7366711072349316,0.5204665471866284,0.21620456004830316,0.012209965401903375
ABW,2021-05-01,0.7474530625545088,0.5294754698536529,0.21797759270085584,0.010781955319577156
ABW,2021-05-02,0.7533951179306313,0.5336444925772228,0.21975062535340853,0.005942055376122521
ABW,2021-05-03,0.7449420649600828,0.5234184069541216,0.22152365800596122,0.005980391217258796
ABW,2021-05-04,0.756711168188919,0.5285745775869505,0.22813659060196856,0.006766275960552419
ABW,2021-05-05,0.7619440105040205,0.5305584573657527,0.2313855531382678,0.006622516556291391
ABW,2021-05-06,0.7624327924785079,0.5306734648891615,0.23175932758934648,0.005079498950556349
ABW,2021-05-07,0.7691894844787763,0.5331077908013149,0.2360816936774614,0.004648220737773262
ABW,2021-05-08,0.7734160109640505,0.5342482820751191,0.23916772888893148,0.004859067864022772
ABW,2021-05-09,0.778505093874891,0.5362129939333531,0.24229209994153783,0.005089082910840418
ABW,2021-05-10,0.7822045025445414,0.5367880315503972,0.2454164709941442,0.005319097957658063
